time,close,open,high,low,volume
2016/11/14,108.293,106.825,108.541,106.741,100000
2016/11/15,109.045,108.294,109.336,107.779,100000
2016/11/16,108.879,109.042,109.756,108.802,100000
2016/11/17,110.219,108.879,110.337,108.562,100000
2016/11/18,110.823,110.21,110.918,109.806,100000
2016/11/21,110.804,110.911,111.35,110.463,100000
2016/11/22,111.12,110.812,111.355,110.275,100000
2016/11/23,112.477,111.119,112.972,110.86,100000
2016/11/24,113.312,112.528,113.528,112.417,100000
2016/11/25,113.086,113.312,113.899,112.562,100000
2016/11/28,111.829,112.876,112.974,111.363,100000
2016/11/29,112.515,111.825,113.336,111.625,100000
2016/11/30,114.379,112.516,114.535,112.07,100000
2016/12/1,114.18,114.379,114.828,113.852,100000
2016/12/2,113.562,114.179,114.191,113.333,100000
2016/12/5,113.812,113.042,114.774,113.006,100000
2016/12/6,114.028,113.812,114.187,113.504,100000
2016/12/7,113.639,114.03,114.394,113.416,100000
2016/12/8,114.13,113.639,114.373,113.141,100000
2016/12/9,115.249,114.129,115.368,114.015,100000
2016/12/12,114.847,115.455,116.125,114.743,100000
2016/12/13,115.246,114.848,115.477,114.783,100000
2016/12/14,117.233,115.252,117.384,114.773,100000
2016/12/15,118.26,117.23,118.656,117.109,100000
2016/12/16,117.907,118.236,118.422,117.494,100000
2016/12/19,117.089,117.876,117.882,116.55,100000
2016/12/20,117.881,117.106,118.243,116.991,100000
2016/12/21,117.475,117.893,118.069,117.113,100000
2016/12/22,117.549,117.478,117.877,117.278,100000
2016/12/23,117.383,117.566,117.611,117.178,100000
2016/12/27,117.46,117.122,117.616,117.112,100000
2016/12/28,117.061,117.452,117.814,116.848,100000
2016/12/29,116.556,117.062,117.156,116.237,100000
2016/12/30,116.875,116.557,117.197,116.051,100000
2017/1/2,117.316,116.882,117.661,116.882,100000
2017/1/3,117.698,117.314,118.606,117.226,100000
2017/1/4,117.273,117.696,118.188,117.061,100000
2017/1/5,115.445,117.276,117.431,115.231,100000
2017/1/6,116.996,115.445,117.177,115.075,100000
2017/1/9,115.914,117.138,117.532,115.676,100000
2017/1/10,115.833,115.921,116.343,115.202,100000
2017/1/11,115.41,115.834,116.848,114.256,100000
2017/1/12,114.69,115.407,115.416,113.771,100000
2017/1/13,114.551,114.723,115.444,114.183,100000
2017/1/16,114.084,114.421,114.463,113.691,100000
2017/1/17,112.775,114.083,114.281,112.577,100000
2017/1/18,114.554,112.793,114.755,112.645,100000
2017/1/19,115.058,114.555,115.618,114.418,100000
2017/1/20,114.498,115.055,115.376,114.224,100000
2017/1/23,112.559,114.394,114.396,112.541,100000
2017/1/24,113.864,112.558,113.893,112.528,100000
2017/1/25,113.333,113.864,113.99,113.046,100000
2017/1/26,114.549,113.341,114.853,113.055,100000
2017/1/27,115.13,114.541,115.375,114.399,100000
2017/1/30,113.738,114.894,114.955,113.459,100000
2017/1/31,112.674,113.739,113.962,112.087,100000
2017/2/1,113.287,112.674,113.954,112.657,100000
2017/2/2,112.864,113.287,113.363,112.06,100000
2017/2/3,112.694,112.866,113.454,112.326,100000
2017/2/6,111.817,112.561,112.772,111.629,100000
2017/2/7,112.315,111.803,112.511,111.604,100000
2017/2/8,111.845,112.315,112.545,111.643,100000
2017/2/9,113.315,111.847,113.351,111.843,100000
2017/2/10,113.357,113.314,113.857,112.861,100000
2017/2/13,113.765,113.646,114.169,113.455,100000
2017/2/14,114.321,113.764,114.5,113.255,100000
2017/2/15,114.31,114.321,114.957,113.884,100000
2017/2/16,113.277,114.305,114.305,113.095,100000
2017/2/17,112.891,113.29,113.501,112.621,100000
2017/2/20,113.145,112.945,113.238,112.8,100000
2017/2/21,113.706,113.145,113.776,113.145,100000
2017/2/22,113.314,113.707,113.731,112.908,100000
2017/2/23,112.741,113.312,113.457,112.555,100000
2017/2/24,112.081,112.729,112.955,111.938,100000
2017/2/27,112.742,112.23,112.838,111.925,100000
2017/2/28,112.847,112.743,112.886,111.695,100000
2017/3/1,113.771,112.847,114.044,112.779,100000
2017/3/2,114.389,113.774,114.587,113.755,100000
2017/3/3,113.904,114.388,114.749,113.902,100000
2017/3/6,113.948,114.095,114.104,113.56,100000
2017/3/7,113.992,113.947,114.151,113.734,100000
2017/3/8,114.447,113.994,114.749,113.612,100000
2017/3/9,115.092,114.448,115.094,114.367,100000
2017/3/10,114.729,115.093,115.506,114.657,100000
2017/3/13,114.942,114.877,114.954,114.486,100000
2017/3/14,114.696,114.944,115.196,114.523,100000
2017/3/15,113.451,114.697,114.884,113.18,100000
2017/3/16,113.349,113.446,113.538,112.911,100000
2017/3/17,112.684,113.347,113.493,112.567,100000
2017/3/20,112.534,112.735,112.897,112.466,100000
2017/3/21,111.495,112.534,112.866,111.436,100000
2017/3/22,111.3,111.502,111.769,110.738,100000
2017/3/23,111.028,111.295,111.579,110.631,100000
2017/3/24,111.348,111.033,111.481,110.632,100000
2017/3/27,110.639,110.941,110.993,110.116,100000
2017/3/28,111.068,110.639,111.197,110.182,100000
2017/3/29,111.011,111.068,111.314,110.723,100000
2017/3/30,111.84,111.011,111.943,110.946,100000
2017/3/31,111.319,111.848,112.193,111.246,100000
2017/4/3,110.851,111.413,111.579,110.851,100000
2017/4/4,110.704,110.852,110.898,110.272,100000
2017/4/5,110.508,110.703,111.45,110.46,100000
2017/4/6,110.849,110.513,111.13,110.294,100000
2017/4/7,111.217,110.848,111.366,110.138,100000
2017/4/10,110.861,111.085,111.577,110.808,100000
2017/4/11,109.599,110.866,110.886,109.54,100000
2017/4/12,108.99,109.61,109.861,108.918,100000
2017/4/13,109.141,108.989,109.39,108.737,100000
2017/4/14,108.6,109.14,109.232,108.553,100000
2017/4/17,109.017,108.734,109.084,108.137,100000
2017/4/18,108.444,109.017,109.222,108.323,100000
2017/4/19,108.854,108.444,109.178,108.383,100000
2017/4/20,109.289,108.852,109.48,108.723,100000
2017/4/21,109.106,109.289,109.424,108.884,100000
2017/4/24,109.79,110.271,110.345,109.663,100000
2017/4/25,111.08,109.787,111.187,109.602,100000
2017/4/26,111.104,111.08,111.777,110.877,100000
2017/4/27,111.263,111.112,111.597,111.054,100000
2017/4/28,111.478,111.265,111.715,111.074,100000
2017/5/1,111.85,111.418,111.923,111.209,100000
2017/5/2,112.018,111.829,112.304,111.783,100000
2017/5/3,112.668,112.019,112.779,111.966,100000
2017/5/4,112.539,112.667,113.043,112.323,100000
2017/5/5,112.485,112.539,112.766,112.094,100000
2017/5/8,113.272,112.877,113.297,112.399,100000
2017/5/9,113.989,113.275,114.326,113.139,100000
2017/5/10,114.287,113.977,114.356,113.637,100000
2017/5/11,113.825,114.287,114.368,113.461,100000
2017/5/12,113.272,113.825,113.954,113.204,100000
2017/5/15,113.61,113.237,113.848,113.204,100000
2017/5/16,113.108,113.604,113.774,112.933,100000
2017/5/17,110.723,113.104,113.106,110.545,100000
2017/5/18,111.572,110.718,111.721,110.24,100000
2017/5/19,111.249,111.581,111.7,111.053,100000
2017/5/22,111.295,111.18,111.609,110.961,100000
2017/5/23,111.817,111.295,111.857,110.863,100000
2017/5/24,111.566,111.817,112.122,111.483,100000
2017/5/25,111.832,111.566,111.952,111.516,100000
2017/5/26,111.259,111.834,111.849,110.88,100000
2017/5/29,111.275,111.284,111.469,111.176,100000
2017/5/30,110.853,111.276,111.301,110.668,100000
2017/5/31,110.846,110.854,111.214,110.498,100000
2017/6/1,111.37,110.838,111.481,110.716,100000
2017/6/2,110.421,111.369,111.71,110.335,100000
2017/6/5,110.51,110.458,110.724,110.321,100000
2017/6/6,109.365,110.509,110.511,109.228,100000
2017/6/7,109.79,109.359,109.882,109.119,100000
2017/6/8,109.898,109.791,110.38,109.385,100000
2017/6/9,110.234,109.857,110.809,109.817,100000
2017/6/12,109.905,110.405,110.442,109.638,100000
2017/6/13,110.078,109.919,110.27,109.827,100000
2017/6/14,109.674,110.077,110.344,108.851,100000
2017/6/15,110.888,109.672,110.978,109.273,100000
2017/6/16,110.832,110.886,111.417,110.653,100000
2017/6/19,111.568,110.834,111.6,110.794,100000
2017/6/20,111.455,111.568,111.787,111.311,100000
2017/6/21,111.405,111.456,111.73,111.07,100000
2017/6/22,111.283,111.424,111.448,110.954,100000
2017/6/23,111.26,111.287,111.427,111.162,100000
2017/6/26,111.854,111.276,111.937,111.202,100000
2017/6/27,112.281,111.855,112.463,111.468,100000
2017/6/28,112.276,112.278,112.413,111.835,100000
2017/6/29,112.125,112.289,112.927,111.823,100000
2017/6/30,112.468,112.126,112.603,111.739,100000
2017/7/3,113.398,112.224,113.47,112.198,100000
2017/7/4,113.308,113.399,113.409,112.747,100000
2017/7/5,113.197,113.309,113.685,112.83,100000
2017/7/6,113.179,113.195,113.47,112.898,100000
2017/7/7,113.895,113.179,114.181,113.106,100000
2017/7/10,114.066,114.033,114.302,113.91,100000
2017/7/11,113.97,114.066,114.495,113.72,100000
2017/7/12,113.188,113.968,113.968,112.929,100000
2017/7/13,113.288,113.19,113.523,112.871,100000
2017/7/14,112.545,113.287,113.577,112.276,100000
2017/7/17,112.631,112.486,112.868,112.33,100000
2017/7/18,112.071,112.631,112.661,111.687,100000
2017/7/19,111.88,112.071,112.228,111.558,100000
2017/7/20,111.854,111.889,112.419,111.493,100000
2017/7/21,111.099,111.847,112.076,111.016,100000
2017/7/24,111.177,111.144,111.299,110.626,100000
2017/7/25,111.873,111.176,111.959,110.83,100000
2017/7/26,111.12,111.871,112.186,111.061,100000
2017/7/27,111.328,111.127,111.711,110.788,100000
2017/7/28,110.58,111.328,111.328,110.554,100000
2017/7/31,110.253,110.66,110.764,110.214,100000
2017/8/1,110.369,110.255,110.59,109.943,100000
2017/8/2,110.739,110.378,110.985,110.286,100000
2017/8/3,109.98,110.739,110.827,109.865,100000
2017/8/4,110.687,109.976,111.049,109.847,100000
2017/8/7,110.767,110.757,110.92,110.648,100000
2017/8/8,110.32,110.769,110.828,110.252,100000
2017/8/9,109.927,110.32,110.32,109.562,100000
2017/8/10,109.145,109.945,110.181,109.119,100000
2017/8/11,109.101,109.149,109.382,108.795,100000
2017/8/14,109.617,109.091,109.799,109.091,100000
2017/8/15,110.584,109.61,110.848,109.609,100000
2017/8/16,110.118,110.583,110.946,110.032,100000
2017/8/17,109.428,110.119,110.357,109.428,100000
2017/8/18,109.138,109.443,109.598,108.61,100000
2017/8/21,108.948,109.279,109.423,108.642,100000
2017/8/22,109.588,108.953,109.653,108.896,100000
2017/8/23,108.955,109.587,109.825,108.921,100000
2017/8/24,109.56,108.961,109.604,108.852,100000
2017/8/25,109.295,109.564,109.837,109.12,100000
2017/8/28,108.794,109.256,109.41,108.753,100000
2017/8/29,109.638,108.793,109.898,108.27,100000
2017/8/30,110.237,109.639,110.44,109.545,100000
2017/8/31,109.949,110.238,110.67,109.885,100000
2017/9/1,110.265,109.941,110.422,109.567,100000
2017/9/4,109.699,109.655,109.926,109.386,100000
2017/9/5,108.747,109.695,109.833,108.634,100000
2017/9/6,109.246,108.73,109.397,108.453,100000
2017/9/7,108.391,109.221,109.265,108.058,100000
2017/9/8,107.785,108.393,108.486,107.325,100000
2017/9/11,109.374,108.243,109.508,108.174,100000
2017/9/12,110.158,109.368,110.254,109.244,100000
2017/9/13,110.493,110.158,110.69,109.914,100000
2017/9/14,110.236,110.498,111.028,110.081,100000
2017/9/15,110.841,110.236,111.333,109.573,100000
2017/9/18,111.556,111.138,111.664,110.999,100000
2017/9/19,111.578,111.559,111.881,111.207,100000
2017/9/20,112.301,111.575,112.531,111.235,100000
2017/9/21,112.408,112.298,112.716,112.137,100000
2017/9/22,112.064,112.412,112.556,111.655,100000
2017/9/25,111.718,112.179,112.518,111.479,100000
2017/9/26,112.244,111.718,112.466,111.501,100000
2017/9/27,112.81,112.243,113.253,112.238,100000
2017/9/28,112.314,112.81,113.2,112.256,100000
2017/9/29,112.508,112.315,112.727,112.22,100000
2017/10/2,112.723,112.517,113.056,112.51,100000
2017/10/3,112.891,112.723,113.196,112.665,100000
2017/10/4,112.798,112.888,112.938,112.326,100000
2017/10/5,112.79,112.797,112.912,112.416,100000
2017/10/6,112.655,112.792,113.439,112.643,100000
2017/10/9,112.661,112.675,112.746,112.331,100000
2017/10/10,112.374,112.663,112.825,111.993,100000
2017/10/11,112.51,112.374,112.582,112.081,100000
2017/10/12,112.279,112.51,112.522,112.128,100000
2017/10/13,111.884,112.279,112.306,111.69,100000
2017/10/16,112.147,111.897,112.289,111.655,100000
2017/10/17,112.197,112.147,112.478,112.039,100000
2017/10/18,112.96,112.197,113.05,112.142,100000
2017/10/19,112.567,112.963,113.148,112.315,100000
2017/10/20,113.534,112.566,113.568,112.516,100000
2017/10/23,113.479,113.839,114.101,113.246,100000
2017/10/24,113.926,113.479,114.005,113.261,100000
2017/10/25,113.684,113.925,114.244,113.486,100000
2017/10/26,114.012,113.684,114.077,113.346,100000
2017/10/27,113.677,114.019,114.445,113.668,100000
2017/10/30,113.138,113.744,113.836,113.031,100000
2017/10/31,113.643,113.139,113.729,112.96,100000
2017/11/1,114.159,113.643,114.279,113.63,100000
2017/11/2,114.034,114.16,114.212,113.552,100000
2017/11/3,114.066,114.034,114.427,113.648,100000
2017/11/6,113.786,114.124,114.735,113.7,100000
2017/11/7,113.825,113.786,114.34,113.714,100000
2017/11/8,113.866,113.823,113.926,113.402,100000
2017/11/9,113.472,113.866,114.067,113.093,100000
2017/11/10,113.545,113.467,113.636,113.225,100000
2017/11/13,113.607,113.595,113.715,113.248,100000
2017/11/14,113.47,113.608,113.911,113.312,100000
2017/11/15,112.886,113.47,113.496,112.496,100000
2017/11/16,113.11,112.884,113.317,112.743,100000
2017/11/17,112.113,113.108,113.144,111.947,100000
2017/11/20,112.582,112.192,112.72,111.888,100000
2017/11/21,112.469,112.583,112.704,112.177,100000
2017/11/22,111.253,112.467,112.477,111.145,100000
2017/11/23,111.23,111.255,111.379,111.069,100000
2017/11/24,111.558,111.23,111.623,111.202,100000
2017/11/27,111.079,111.599,111.694,110.844,100000
2017/11/28,111.497,111.077,111.639,110.935,100000
2017/11/29,112.006,111.497,112.148,111.377,100000
2017/11/30,112.673,112.006,112.696,111.737,100000
2017/12/1,112.115,112.669,112.876,111.429,100000
2017/12/4,112.5,112.737,113.089,112.364,100000
2017/12/5,112.592,112.499,112.866,112.379,100000
2017/12/6,112.241,112.587,112.624,112.001,100000
2017/12/7,113.085,112.241,113.158,112.22,100000
2017/12/8,113.494,113.085,113.59,113.084,100000
2017/12/11,113.54,113.584,113.69,113.245,100000
2017/12/12,113.545,113.541,113.752,113.373,100000
2017/12/13,112.689,113.547,113.575,112.466,100000
2017/12/14,112.38,112.692,112.882,112.067,100000
2017/12/15,112.576,112.383,112.745,112.033,100000
2017/12/18,112.564,112.627,112.832,112.317,100000
2017/12/19,112.859,112.564,113.079,112.512,100000
2017/12/20,113.349,112.858,113.468,112.848,100000
2017/12/21,113.359,113.35,113.635,113.204,100000
2017/12/22,113.288,113.358,113.448,113.255,100000
2017/12/26,113.197,113.299,113.354,113.121,100000
2017/12/27,113.236,113.198,113.378,113.141,100000
2017/12/28,112.881,113.237,113.267,112.667,100000
2017/12/29,112.673,112.881,112.972,112.475,100000
2018/1/2,112.232,112.602,112.793,112.057,100000
2018/1/3,112.546,112.231,112.609,112.173,100000
2018/1/4,112.777,112.547,112.866,112.491,100000
2018/1/5,113.116,112.777,113.309,112.724,100000
2018/1/8,113.157,113.113,113.387,112.884,100000
2018/1/9,112.625,113.157,113.182,112.368,100000
2018/1/10,111.398,112.626,112.783,111.272,100000
2018/1/11,111.234,111.418,111.876,111.046,100000
2018/1/12,111.017,111.233,111.693,110.915,100000
2018/1/15,110.552,111.1,111.185,110.33,100000
2018/1/16,110.44,110.548,110.981,110.248,100000
2018/1/17,111.352,110.426,111.365,110.194,100000
2018/1/18,111.052,111.353,111.483,110.704,100000
2018/1/19,110.785,111.052,111.131,110.497,100000
2018/1/22,110.93,110.624,111.225,110.562,100000
2018/1/23,110.285,110.935,111.178,110.242,100000
2018/1/24,109.19,110.284,110.337,108.968,100000
2018/1/25,109.655,109.184,109.703,108.501,100000
2018/1/26,108.713,109.655,109.771,108.285,100000
2018/1/29,108.995,108.659,109.204,108.512,100000
2018/1/30,108.766,108.996,109.207,108.419,100000
2018/1/31,109.198,108.772,109.447,108.598,100000
2018/2/1,109.456,109.197,109.751,109.095,100000
2018/2/2,110.106,109.45,110.483,109.282,100000
2018/2/5,109.134,110.275,110.282,108.993,100000
2018/2/6,109.706,109.134,109.717,108.457,100000
2018/2/7,109.375,109.706,109.706,108.921,100000
2018/2/8,108.761,109.37,109.786,108.587,100000
2018/2/9,108.823,108.763,109.307,108.048,100000
2018/2/12,108.72,108.852,108.89,108.44,100000
2018/2/13,107.83,108.721,108.782,107.411,100000
2018/2/14,106.976,107.831,107.902,106.724,100000
2018/2/15,106.19,106.956,106.961,106.037,100000
2018/2/16,106.295,106.189,106.399,105.554,100000
2018/2/19,106.614,106.291,106.7,106.098,100000
2018/2/20,107.322,106.608,107.376,106.594,100000
2018/2/21,107.754,107.319,107.904,107.29,100000
2018/2/22,106.731,107.73,107.765,106.597,100000
2018/2/23,106.881,106.729,107.135,106.514,100000
2018/2/26,107.007,107.06,107.113,106.378,100000
2018/2/27,107.351,106.999,107.676,106.791,100000
2018/2/28,106.654,107.351,107.529,106.568,100000
2018/3/1,106.097,106.659,107.199,106.078,100000
2018/3/2,105.71,106.1,106.293,105.253,100000
2018/3/5,106.219,105.624,106.237,105.354,100000
2018/3/6,105.67,106.217,106.462,105.56,100000
2018/3/7,106.129,105.666,106.22,105.459,100000
2018/3/8,106.29,106.127,106.315,105.895,100000
2018/3/9,106.823,106.291,107.05,106.265,100000
2018/3/12,106.406,106.945,106.971,106.317,100000
2018/3/13,106.499,106.409,107.286,106.255,100000
2018/3/14,106.324,106.499,106.748,106.072,100000
2018/3/15,106.291,106.319,106.414,105.792,100000
2018/3/16,106.011,106.29,106.366,105.608,100000
2018/3/19,106.044,105.978,106.303,105.68,100000
2018/3/20,106.531,106.044,106.605,105.931,100000
2018/3/21,105.963,106.54,106.632,105.886,100000
2018/3/22,104.854,105.965,105.985,104.648,100000
2018/3/23,104.726,104.849,105.282,104.65,100000
2018/3/26,105.464,104.67,105.479,104.665,100000
2018/3/27,105.388,105.463,105.903,105.329,100000
2018/3/28,106.802,105.381,107.011,105.361,100000
2018/3/29,106.49,106.796,106.932,106.27,100000
2018/3/30,106.267,106.49,106.539,106.126,100000
2018/4/2,105.854,106.267,106.45,105.661,100000
2018/4/3,106.605,105.853,106.657,105.696,100000
2018/4/4,106.763,106.597,106.848,105.996,100000
2018/4/5,107.418,106.753,107.492,106.718,100000
2018/4/6,106.867,107.417,107.459,106.782,100000
2018/4/9,106.794,106.918,107.203,106.62,100000
2018/4/10,107.199,106.776,107.399,106.62,100000
2018/4/11,106.801,107.19,107.229,106.652,100000
2018/4/12,107.306,106.801,107.427,106.704,100000
2018/4/13,107.376,107.303,107.779,107.205,100000
2018/4/16,107.135,107.501,107.604,107.039,100000
2018/4/17,107.017,107.136,107.209,106.886,100000
2018/4/18,107.23,107.018,107.385,107.006,100000
2018/4/19,107.394,107.219,107.516,107.185,100000
2018/4/20,107.649,107.395,107.856,107.379,100000
2018/4/23,108.715,107.772,108.754,107.663,100000
2018/4/24,108.819,108.721,109.2,108.544,100000
2018/4/25,109.396,108.82,109.454,108.789,100000
2018/4/26,109.312,109.44,109.465,109.07,100000
2018/4/27,109.073,109.312,109.536,108.982,100000
2018/4/30,109.268,109.084,109.453,109.023,100000
2018/5/1,109.845,109.267,109.889,109.245,100000
2018/5/2,109.851,109.846,110.012,109.595,100000
2018/5/3,109.18,109.842,109.879,108.932,100000
2018/5/4,109.09,109.173,109.271,108.649,100000
2018/5/7,109.087,109.095,109.396,108.759,100000
2018/5/8,109.062,109.087,109.351,108.841,100000
2018/5/9,109.735,109.073,109.833,108.998,100000
2018/5/10,109.418,109.734,110.017,109.324,100000
2018/5/11,109.314,109.427,109.569,109.155,100000
2018/5/14,109.693,109.322,109.702,109.211,100000
2018/5/15,110.342,109.694,110.453,109.662,100000
2018/5/16,110.292,110.342,110.396,110.042,100000
2018/5/17,110.786,110.292,110.858,110.081,100000
2018/5/18,110.725,110.786,111.082,110.612,100000
2018/5/21,111.031,110.885,111.393,110.825,100000
2018/5/22,110.911,111.03,111.184,110.799,100000
2018/5/23,109.945,110.909,110.921,109.56,100000
2018/5/24,109.204,109.953,110.045,108.963,100000
2018/5/25,109.473,109.221,109.739,109.13,100000
2018/5/28,109.379,109.751,109.8,109.24,100000
2018/5/29,108.586,109.374,109.468,108.114,100000
2018/5/30,108.897,108.585,109.075,108.352,100000
2018/5/31,108.778,108.896,109.003,108.387,100000
2018/6/1,109.561,108.777,109.734,108.723,100000
2018/6/4,109.807,109.48,109.852,109.376,100000
2018/6/5,109.834,109.81,110.005,109.481,100000
2018/6/6,110.147,109.833,110.264,109.8,100000
2018/6/7,109.704,110.145,110.22,109.495,100000
2018/6/8,109.45,109.707,109.853,109.202,100000
2018/6/11,110.061,109.323,110.119,109.323,100000
2018/6/12,110.384,110.061,110.495,110.041,100000
2018/6/13,110.257,110.385,110.846,110.254,100000
2018/6/14,110.673,110.257,110.693,109.919,100000
2018/6/15,110.6,110.673,110.901,110.39,100000
2018/6/18,110.547,110.678,110.678,110.301,100000
2018/6/19,110.03,110.554,110.572,109.555,100000
2018/6/20,110.353,110.033,110.449,109.861,100000
2018/6/21,109.889,110.355,110.758,109.844,100000
2018/6/22,109.99,109.888,110.218,109.806,100000
2018/6/25,109.736,109.908,110.025,109.37,100000
2018/6/26,110.026,109.737,110.193,109.372,100000
2018/6/27,110.236,110.026,110.49,109.687,100000
2018/6/28,110.466,110.236,110.648,109.968,100000
2018/6/29,110.697,110.468,110.943,110.381,100000
2018/7/2,110.862,110.674,111.063,110.607,100000
2018/7/3,110.585,110.862,111.13,110.51,100000
2018/7/4,110.451,110.582,110.593,110.283,100000
2018/7/5,110.667,110.451,110.71,110.297,100000
2018/7/6,110.423,110.702,110.787,110.383,100000
2018/7/9,110.848,110.425,110.902,110.354,100000
2018/7/10,110.991,110.848,111.352,110.835,100000
2018/7/11,111.935,110.993,112.175,110.77,100000
2018/7/12,112.527,111.934,112.625,111.92,100000
2018/7/13,112.331,112.527,112.801,112.278,100000
2018/7/16,112.275,112.32,112.559,112.232,100000
2018/7/17,112.905,112.275,112.925,112.232,100000
2018/7/18,112.841,112.9,113.137,112.721,100000
2018/7/19,112.438,112.841,113.175,112.066,100000
2018/7/20,111.504,112.438,112.624,111.405,100000
2018/7/23,111.307,111.408,111.54,110.754,100000
2018/7/24,111.204,111.316,111.515,110.967,100000
2018/7/25,110.859,111.211,111.385,110.672,100000
2018/7/26,111.245,110.871,111.249,110.593,100000
2018/7/27,110.991,111.243,111.245,110.799,100000
2018/7/30,111.055,110.971,111.165,110.892,100000
2018/7/31,111.843,111.047,111.958,110.779,100000
2018/8/1,111.695,111.841,112.15,111.395,100000
2018/8/2,111.641,111.689,111.732,111.339,100000
2018/8/3,111.222,111.643,111.802,111.102,100000
2018/8/6,111.4,111.224,111.527,111.17,100000
2018/8/7,111.382,111.397,111.478,110.997,100000
2018/8/8,110.926,111.382,111.439,110.839,100000
2018/8/9,111.102,110.925,111.182,110.709,100000
2018/8/10,110.796,111.101,111.169,110.517,100000
2018/8/13,110.745,110.507,110.934,110.112,100000
2018/8/14,111.224,110.745,111.315,110.592,100000
2018/8/15,110.694,111.216,111.43,110.434,100000
2018/8/16,110.939,110.691,111.113,110.461,100000
2018/8/17,110.615,110.942,111.052,110.317,100000
2018/8/20,110.037,110.535,110.68,110.021,100000
2018/8/21,110.167,110.034,110.544,109.777,100000
2018/8/22,110.541,110.172,110.615,110.029,100000
2018/8/23,111.296,110.543,111.313,110.521,100000
2018/8/24,111.183,111.302,111.487,111.107,100000
2018/8/27,111.054,111.3,111.347,110.937,100000
2018/8/28,111.178,111.055,111.356,110.958,100000
2018/8/29,111.734,111.175,111.827,111.124,100000
2018/8/30,111.029,111.734,111.756,110.955,100000
2018/8/31,111.084,111.029,111.127,110.687,100000
2018/9/3,111.079,111.093,111.188,110.854,100000
2018/9/4,111.444,111.078,111.534,110.902,100000
2018/9/5,111.494,111.444,111.758,111.388,100000
2018/9/6,110.677,111.495,111.515,110.523,100000
2018/9/7,110.998,110.679,111.244,110.382,100000
2018/9/10,111.097,111.039,111.249,110.869,100000
2018/9/11,111.607,111.104,111.642,111.081,100000
2018/9/12,111.25,111.607,111.649,111.12,100000
2018/9/13,111.923,111.256,111.998,111.171,100000
2018/9/14,112.002,111.908,112.168,111.755,100000
2018/9/17,111.852,112.041,112.123,111.763,100000
2018/9/18,112.369,111.852,112.39,111.665,100000
2018/9/19,112.271,112.368,112.443,112.164,100000
2018/9/20,112.494,112.273,112.585,112.046,100000
2018/9/21,112.573,112.489,112.874,112.431,100000
2018/9/24,112.779,112.527,112.834,112.437,100000
2018/9/25,112.954,112.778,112.983,112.743,100000
2018/9/26,112.681,112.957,113.133,112.626,100000
2018/9/27,113.407,112.68,113.468,112.562,100000
2018/9/28,113.624,113.408,113.666,113.328,100000
2018/10/1,113.999,113.727,114.062,113.701,100000
2018/10/2,113.649,113.996,114.018,113.53,100000
2018/10/3,114.484,113.649,114.537,113.527,100000
2018/10/4,113.893,114.484,114.55,113.64,100000
2018/10/5,113.675,113.892,114.097,113.564,100000
2018/10/8,113.179,113.758,113.943,112.824,100000
2018/10/9,112.973,113.178,113.394,112.873,100000
2018/10/10,112.274,112.973,113.277,112.12,100000
2018/10/11,112.149,112.271,112.535,111.844,100000
2018/10/12,112.21,112.135,112.497,111.883,100000
2018/10/15,111.782,112.161,112.237,111.628,100000
2018/10/16,112.294,111.78,112.336,111.733,100000
2018/10/17,112.691,112.294,112.707,112.017,100000
2018/10/18,112.189,112.69,112.729,111.963,100000
2018/10/19,112.537,112.189,112.643,112.144,100000
2018/10/22,112.82,112.537,112.885,112.35,100000
2018/10/23,112.418,112.819,112.843,111.957,100000
2018/10/24,112.157,112.42,112.744,112.09,100000
2018/10/25,112.381,112.148,112.672,111.822,100000
2018/10/26,111.814,112.382,112.439,111.381,100000
2018/10/29,112.347,111.869,112.558,111.781,100000
2018/10/30,113.086,112.347,113.167,112.306,100000
2018/10/31,112.933,113.087,113.384,112.808,100000
2018/11/1,112.652,112.933,113.001,112.563,100000
2018/11/2,113.214,112.648,113.318,112.627,100000
2018/11/5,113.203,113.217,113.334,113.076,100000
2018/11/6,113.455,113.204,113.5,113.106,100000
2018/11/7,113.527,113.455,113.817,112.949,100000
2018/11/8,114.05,113.529,114.085,113.512,100000
2018/11/9,113.794,114.05,114.055,113.64,100000
2018/11/12,113.8,113.874,114.206,113.664,100000
2018/11/13,113.816,113.803,114.146,113.584,100000
2018/11/14,113.582,113.816,114.008,113.3,100000
2018/11/15,113.582,113.58,113.705,113.102,100000
2018/11/16,112.819,113.588,113.611,112.648,100000
2018/11/19,112.5,112.808,112.875,112.421,100000
2018/11/20,112.732,112.501,112.839,112.308,100000
2018/11/21,113.113,112.731,113.148,112.646,100000
2018/11/22,112.955,113.109,113.129,112.885,100000
2018/11/23,112.913,112.955,113.011,112.664,100000
2018/11/26,113.569,112.916,113.651,112.879,100000
2018/11/27,113.771,113.567,113.844,113.417,100000
2018/11/28,113.627,113.77,114.036,113.456,100000
2018/11/29,113.46,113.628,113.631,113.196,100000
2018/11/30,113.513,113.457,113.705,113.349,100000
2018/12/3,113.629,113.724,113.819,113.376,100000
2018/12/4,112.761,113.625,113.64,112.58,100000
2018/12/5,113.168,112.76,113.244,112.652,100000
2018/12/6,112.73,113.165,113.168,112.238,100000
2018/12/7,112.63,112.73,112.928,112.558,100000
